iso_2,iso_3,continent,country,year,rate,gdp,oecd,eu27,gseven,gtwenty,brics,data_source,retrieval_date,notes
SG,SGP,AS,Singapore,1994,27.0,99.8383026123047,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,1995,27.0,107.027565002441,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,1996,26.0,115.024002075195,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,1997,26.0,124.593902587891,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,1998,26.0,121.858596801758,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,1999,26.0,128.833786010742,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2000,26.0,140.479278564453,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2001,25.5,138.977523803711,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2002,24.5,144.417953491211,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2003,22.0,150.96842956543,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2004,22.0,165.792922973633,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2005,20.0,177.993667602539,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2006,20.0,194.022247314453,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2007,20.0,211.527206420898,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2008,18.0,215.479049682617,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2009,18.0,215.73974609375,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2010,17.0,247.07731628418,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2011,17.0,262.736755371094,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2012,17.0,274.459045410156,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2013,17.0,287.735443115234,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2014,17.0,299.066497802734,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2015,17.0,308.004150390625,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2016,17.0,317.994171142578,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2017,17.0,331.784332275391,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2018,17.0,343.191436767578,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2019,17.0,345.708099365234,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2020,17.0,331.386462383912,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2021,17.0,356.558734658372,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2022,17.0,370.681732730493,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2023,17.0,384.293923096251,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,1970,,14.5062551498413,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,1971,,16.3070259094238,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,1972,,18.4783973693848,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,1973,,20.4375915527344,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,1974,,21.6878814697266,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,1975,,22.5514259338379,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,1976,,24.2286148071289,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,1977,,25.8889293670654,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,1978,,27.9023857116699,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,1979,,30.5682277679443,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2024,,393.728935079571,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2025,,403.68062976886,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2026,,413.772645513081,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2027,,424.116961650908,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2028,,434.719885692181,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2029,,445.587882834485,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2030,,456.281992447459,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2031,,467.232760701342,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
SG,SGP,AS,Singapore,2032,,478.446347403762,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1980,35.0,67.6574020385742,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1981,35.0,71.6538314819336,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1982,30.0,75.4889984130859,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1983,30.0,79.704460144043,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1984,30.0,84.2893981933594,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1985,30.0,88.2065353393555,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1986,30.0,93.0877304077148,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1987,30.0,101.948699951172,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1988,30.0,115.495750427246,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1989,30.0,129.575271606445,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1990,30.0,144.045166015625,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1991,30.0,156.372909545898,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1992,30.0,169.013153076172,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1993,30.0,182.959976196289,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1994,30.0,197.591323852539,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1995,30.0,213.636352539062,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1996,30.0,225.710983276367,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1997,30.0,219.495834350586,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1998,30.0,202.739456176758,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1999,30.0,212.009323120117,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2000,30.0,221.454864501953,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2001,30.0,229.082336425781,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2002,30.0,243.168640136719,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2003,30.0,260.650665283203,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2004,30.0,277.043884277344,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2005,30.0,288.645477294922,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2006,30.0,302.984832763672,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2007,30.0,319.452514648438,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2008,30.0,324.965301513672,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2009,30.0,322.721038818359,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2010,30.0,346.968353271484,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2011,30.0,349.883331298828,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2012,23.0,375.224670410156,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2013,20.0,385.308807373047,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2014,20.0,389.101898193359,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2015,20.0,401.295928955078,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2016,20.0,415.057281494141,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2017,20.0,431.934539794922,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2018,20.0,449.863098144531,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2019,20.0,460.533325195312,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2020,20.0,432.001032956896,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2021,20.0,438.767444919515,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2022,20.0,452.018298149339,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2023,20.0,471.512604430277,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1970,,34.8582611083984,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1971,,36.5647010803223,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1972,,38.1291275024414,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1973,,42.0321884155273,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1974,,43.9094543457031,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1975,,46.0919303894043,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1976,,50.3908386230469,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1977,,55.3510398864746,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1978,,61.0498428344727,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,1979,,64.3292999267578,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2024,,488.218932698476,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2025,,507.570431405063,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2026,,526.858107556427,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2027,,546.35185778724,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2028,,566.020524146539,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2029,,585.831242491668,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2030,,605.163673214547,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2031,,625.134074142063,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TH,THA,AS,Thailand,2032,,645.763498290664,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1980,35.0,74.3128280639648,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1981,35.0,79.5964736938477,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1982,35.0,83.4170989990234,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1983,35.0,90.9580078125,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1984,35.0,100.099281311035,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1985,30.0,104.914054870605,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1986,25.0,117.000160217285,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1987,25.0,131.859191894531,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1988,25.0,142.434295654297,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1989,25.0,154.89729309082,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1990,25.0,160.496978759766,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1991,25.0,173.933441162109,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1992,25.0,188.387680053711,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1993,25.0,201.224334716797,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1994,25.0,216.322006225586,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1995,25.0,230.379776000977,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1996,25.0,244.609497070312,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1997,25.0,259.411651611328,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1998,25.0,270.319458007812,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
